sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106
498,3.790699656,,1.051356372,0.949241277,235.9254269,5.009269833,-0.377630098,1.86312E+11,19258.16358,-1.45487E+15,0.629866402,0.459891454,363178.7624,7.23710483,1.658571264,1.043882305,2.40999E+13,157.7238941,125.4716493,-1.111656443,1890,303978.5934,0.030176871,412.9581786,,776051.5709,,0.243270648,,0.212092005,3.247183767,167.6871077,42,-0.942912845,0.418279868,8.315383502,3.12265E+12,277224.7763,1.13062836,-42973911.68,0.285600953,204.1008297,,-46286.35143,17.67749882,-0.070179179,8.050048034,83648.60912,-240766644.6,-94.49769689,466809.9206,8.74181E+15,113976.3603,,,,55.73810021,0,-32202.03448,1.517329181,69638553.6,82954.25386,127.4299357,47959.83257,1075.2,10.5,-1.89653E+13,52.58561661,678626.3011,105.8472409,27864.11679,1.011010031,-1433887.13,77936.31867,473144.5619,,2.048775955,0,,-4.10262E+14,0.84,,-67291108939,0.555129968,-3.48414E+13,0.002468506,1.07293E+12,1.39697E+11,17203.2,-26040656.87,14315.07225,7.12109E+12,,28.24051094,2895063.821,172.5095016,-634984.1901,-1.056579278,517.9428889,103620.8648,0,729936159.8,,441.1881013,79.62153813,6.694378412,0.713227852
499,3.604223576,275251.2,1.055541184,0.114462792,282.5979684,3.756033462,-0.033870933,6.10199E+11,-1125.680214,-5.15873E+14,0.525480424,1.812380829,937137.3532,4.19389186,2.661608679,1.03672364,2.54308E+13,90.07083531,102.4515399,-2.924458298,1890,45158.64074,0.056165014,322.8466649,184397.2465,833264.968,37.50461382,5.548438624,1.043241451,0.270000119,7.37290628,67.4928954,42,7.43288443,0.801715639,5.274038956,-3.40222E+12,398695.3796,0.890361349,-152185854.5,0.445438693,109.8196086,1584525631,-65749.29683,21.3928541,0.0606927,14.08569996,194243.1287,57921467.01,-121.7446076,677531.1686,4.54626E+14,149213.659,0.210157494,275251.2,331645.538,-2.039892691,0,-33206.67754,6.574239772,69638553.6,37816.93032,127.0658915,103201.546,1075.2,10.5,1.09766E+13,75.53657801,352369.3969,84.25301134,33081.72208,0.049748303,-5194880.271,103555.3661,,495.2868122,0.931110828,0,4300.8,-2.70E+16,0.84,7.696639065,-1.45658E+11,0.916260157,-4.39601E+13,-0.004513132,-1.59813E+12,-36066857114,17203.2,-65675129.12,18122.60304,-4.13731E+12,1075.2,33.75390962,353553.381,119.8266354,-458894.2462,5.610533582,130.2464642,12774.95403,0,-1758103089,108.8445763,380.9189327,168.0802001,5.416182299,0.813045502
500,7.044573263,275251.2,1.071675198,6.766806441,172.612773,-4.822534818,5.190269085,2.36764E+12,244515.1142,2.05762E+15,4.095869623,,2849715.79,19.00467292,30.8318265,2.839943659,2.23076E+14,166.3383138,116.6940688,7.360605504,4039.409103,475556.3275,-0.071898936,53.87586864,364955.3638,1704600.012,33.87332448,1.200188576,10.91862171,1.803856077,5.756503955,41.26289523,119.8142393,43.99865195,5.428506481,49.03416423,5.73094E+13,3193007.86,6.124405831,805253461.6,1.186078364,20.16400142,-8363754365,988550.6182,59.32316192,2.704983313,14.9818277,108163.0217,1355673937,-34.08564075,-539961.4013,3.26E+16,423921.34,11.87994543,275251.2,1195021.117,126.0466439,0,-81458.63521,27.80198057,21980132.92,330295.2122,-49.0135186,381343.73,,10.5,-2.52542E+13,457.2201483,-817728.9629,99.99130516,291930.2453,,4372364.891,395261.9839,1845359.336,2332.053806,7.258667341,0,4300.8,1.66E+17,1.324067689,116.4089981,1.13142E+11,0.058837495,3.38949E+14,-0.010107696,2.3885E+12,1.00145E+11,-16632.65248,230719802.6,141551.1759,2.02474E+13,2360.630989,-13.57986577,976210.501,116.2006137,685985.1131,7.996167031,861.4273014,71531.26258,0,-3682684562,576.7120584,,185.2694024,5.452421567,7.895819312
501,0.40423933,275251.2,1.061887894,0.270967099,208.876914,3.464438719,0.263161748,,-28516.59211,7.57063E+14,1.023628263,4.694206873,576510.5151,1.18288785,-0.224907573,0.072875096,-1.80138E+13,146.0008545,101.1113127,3.047387687,1890,409538.9517,-0.040541516,351.4694176,47135.52569,421788.2892,42.32297159,0.562555641,0.064631752,2.065949979,-3.330799831,148.8017927,42,-0.322099037,0.50202228,-0.776449387,2.43358E+12,299710.4054,0.795198081,-153748631.6,0.861488538,212.5160327,1205704215,,39.53158295,-0.112123904,24.77519413,,-56194883.3,,494311.9101,-2.79321E+15,136416.7657,0.711831611,275251.2,448681.4165,-35.1651754,0,-7189.087291,-0.126066369,69638553.6,1406.923512,,355142.6013,1075.2,10.5,2.07098E+13,56.98178413,603497.1115,137.4070182,92542.15399,,7466248.625,83466.67879,427735.9753,547.6020428,0.719644858,0,4300.8,-1.17918E+15,0.84,2.301836667,-34514411127,0.070739891,-1.63411E+13,1.005986922,2.34457E+12,97196541093,17203.2,45144249.88,4248.156513,2.9579E+11,1075.2,54.35045804,-4090651.654,166.5321614,-861566.0017,-0.29616719,339.8623528,42519.60856,0,295272.5295,132.5061394,267.6587762,148.2846214,0.716607302,0.72531245
502,2.267084848,275251.2,,0.163338519,194.7578387,4.368547616,-0.893551673,-44088461433,-10127.16839,-2.33256E+13,0.690494054,,659123.5862,2.610435628,3.743962357,1.041181905,1.94842E+13,110.2442772,100.3224432,9.584503297,1890,354362.4701,,,117745.7101,457588.3646,42.78269881,-1.589907214,1.649242336,0.303192817,-2.074583203,90.71485952,42,-2.057427656,0.687364538,1.607948593,7.95603E+12,165721.0567,0.274361815,-110126685.2,0.079672706,245.491141,4277793336,,20.9982417,-0.26412095,16.82892396,68430.33935,-90084967.07,42.78455191,,3.25962E+15,201752.6272,1.017483648,275251.2,,33.09120291,0,21718.44905,4.764607033,69638553.6,20199.6093,87.03870523,86305.27444,1075.2,10.5,1.77218E+13,31.98405242,533638.0776,105.5013889,50114.65977,0.012944565,2099688.151,,64931.51296,505.6751473,0.448439517,0,4300.8,3.83965E+15,0.84,-9.007221493,-79069556431,0.182080538,1.50169E+13,-0.001262781,9.33971E+11,1.78652E+11,17203.2,14117500.48,,-5.5629E+12,1075.2,15.85199456,-2426295.637,90.08217531,-196742.4138,1.531419998,230.7159092,76419.70921,0,819687259,108.0542476,384.1158598,80.49059868,0.992668034,1.373668773
503,5.178581729,275251.2,1.051922613,1.346957588,352.05327,17.35392871,0.362925411,1.74092E+11,-5876.612124,8.64958E+14,1.00428809,0.862331086,107383.3063,0.552617265,0.865409852,0.034465815,2.98008E+13,43.1629186,,20.67078613,1890,397789.8547,0.005104785,260.0066834,331525.6228,468117.921,33.02181871,3.140330215,1.319356676,0.893050131,1.612541422,91.30043116,42,-0.709402438,5.607977371,1.702606364,-7.50289E+12,133998.2446,1.120579125,-136638608.9,0.036969599,242.2243608,763723738.7,46986.66487,30.16756896,0.084574623,15.19863253,41253.58146,-127351999.1,28.02969156,312231.1024,-2.80522E+15,294822.8459,0.146478362,275251.2,443527.4163,28.45637592,0,34490.6734,1.455210042,69638553.6,-88987.68731,82.28262585,376395.6904,,10.5,6.64997E+12,100.2451445,551145.2938,118.2765439,20497.82588,1.025515793,-366685.1275,4523.054912,578101.2651,522.6403775,1.994179915,0,4300.8,-5.39889E+15,0.84,6.367326516,-1.38953E+11,0.159779786,-3.48464E+13,0.01359367,7.06998E+11,72106549344,,8156507.631,,3.80083E+12,1075.2,63.05289832,1114423.856,109.395026,-471763.8173,-0.236017268,196.20684,18182.29861,0,762180317.1,202.6647824,,129.5363137,-2.522365746,0.245559441
504,2.130085545,,-1.813677959,0.077870595,1422.320177,14.32690783,-0.642731606,3.57959E+12,78142.18347,5.90514E+15,0.68931852,-3.451563311,1104278.987,6.697559837,49.82525983,1.049695287,-3.44439E+13,814.0060451,-2.012360235,4.338724898,3816.056345,340641.723,0.043427474,313.7245012,1689723.545,-453366.3081,100.0135943,7.788107096,0.413520668,0.555850528,3.583742522,-74.5487658,42,8.725831692,0.355587641,-11.63188341,6.2154E+13,2078065.71,3.671544425,1502294124,5.337837849,187.1124028,,,66.23875264,2.798888428,78.56010402,550338.928,-310942134.5,581.8777493,2291975.017,2.32E+16,561943.5681,-0.519472149,577158.8844,-348013.296,-88.7471947,0,345582.7471,4.992736157,196751155.2,-93754.40477,68.18620284,149018.4557,1075.2,18.0764342,-9.45818E+11,66.45145949,874757.1272,,,1.716827077,-16609857.53,372252.1175,1828429.612,315.5272999,18.57427266,0,4300.8,8.26E+16,1.000097327,62.75563202,8.76575E+11,-0.200561322,2.80756E+14,0.003959999,1.3009E+12,4.57578E+11,17203.2,-8918763.118,-21233.85941,9.42404E+13,,281.1579331,-828101.5387,174.4638347,592065.4328,-1.064845744,230.4703048,331803.1271,0,470742132.2,866.1970204,125.062251,403.3180967,10.05544704,8.465171503
505,0.756502791,275251.2,1.062280812,0.263847741,103.1883013,5.098397971,-0.416758327,5.93346E+11,-4588.949623,6.55616E+14,0.586163208,,973889.4657,1.708078136,0.035266956,1.032712191,3.41613E+13,140.2931076,65.16540092,1.751043572,1890,192742.4533,-0.011518753,283.7170145,165700.2383,195823.4541,49.98108315,-1.178889623,0.029532121,0.539293369,-1.778453641,54.25301077,42,-0.693427226,0.156562528,0.597859064,-2.86067E+12,144029.8587,2.089844571,-257077260.1,0.399963986,189.8209793,1147278289,-34129.41679,26.59870428,-0.342695247,15.06190506,179049.5659,-249952865.1,36.58606003,95120.17802,-4.63834E+14,261567.4781,0.132491939,275251.2,480604.2338,-14.47654504,0,-8360.078687,-0.48931757,69638553.6,20171.11903,79.69163678,26930.50766,1075.2,10.5,1.11059E+13,54.55682177,131871.1193,132.4728062,18169.96245,1.01895428,2851868.409,99453.94222,749538.6766,458.5143276,-0.878538334,0,4300.8,-1.62549E+15,0.84,4.789175687,2.21068E+11,0.412945434,-3.4076E+12,1.011756414,-8.80523E+11,-7154686370,17203.2,-23500150.28,9736.457197,4.07414E+12,1075.2,26.45592681,2780621.394,150.8749396,-121850.1761,0.21558249,162.717486,78145.92307,0,86984290.48,145.535715,317.2985577,,5.701722294,0.573177801
506,0.335019705,275251.2,1.060667091,0.869143411,202.8814909,8.42503432,0.676349599,3.79007E+11,37338.82452,-3.2623E+14,0.445707631,1.446367687,947455.0981,9.002578623,13.15712993,0.922791858,4.79102E+12,39.93481405,97.33994078,8.919647964,1890,208943.7059,,368.6548499,325750.6931,50662.15766,37.65245208,12.65448356,0.249444352,0.450864384,12.6968318,106.1196606,42,14.42890902,0.903597127,13.32991416,-5.81018E+12,518344.943,0.349815133,21473190.75,0.542237912,-11.45309093,-1054701291,1075.604517,29.72698835,0.073927172,23.84255951,19086.91978,91721617.68,35.00584902,497243.0867,7.03271E+14,47795.10645,0.68559314,275251.2,443871.0457,,0,32070.60551,10.24042258,69638553.6,-6718.327599,147.303779,175066.154,1075.2,10.5,-3.51325E+12,90.59121861,481207.5092,76.32189772,37654.95562,,-4943582.312,,789637.1877,456.1551199,13.68279718,0,4300.8,-7.28501E+15,0.84,9.451756609,-2.28371E+11,0.104925412,7.38665E+13,0.010672995,1.24785E+12,37890010863,17203.2,-10370576.62,20473.73233,1.98015E+11,,37.95850981,-32488.8648,114.7675721,218857.2951,10.25313715,346.5085942,86752.75659,0,655316963.5,214.9764979,627.0579805,187.1475821,16.85275879,0.872436992
507,0.598664935,275251.2,1.058137322,0.274885771,218.0310113,12.65040374,0.608429281,,32810.37928,-1.82792E+14,1.017425909,0.190118074,680869.9001,4.859881204,-1.211921112,1.034468102,-7.31282E+12,85.98737533,58.93312774,30.63801786,1890,223025.6795,1.050856693,341.1742742,286238.6443,241628.8058,23.74289159,2.080645448,1.349153862,0.395346507,1.295175057,113.7719624,42,2.562899609,0.744355342,0.061252786,6.00474E+12,14145.13381,0.426275853,111607505.8,0.85817734,208.9304382,-2200763645,37686.42965,23.40561129,0.532684013,9.422717265,846.5401937,413682442.6,-38.82992477,361945.6849,4.79574E+15,148588.4488,0.015623202,275251.2,317732.7743,,0,16008.69015,2.62515221,69638553.6,44453.11342,90.00205696,464963.6262,1075.2,10.5,-1.69119E+13,87.94455448,171525.3355,,69027.2956,1.032027072,618346.4418,136390.5622,92759.86007,520.751559,0.185248035,0,4300.8,-1.60E+16,0.84,8.633338738,62123489613,1.144718336,5.56395E+13,0.006877543,-31330441685,71464636657,17203.2,-19183011.22,3982.904985,1.0063E+13,,53.16468312,481323.3514,93.16063346,,-1.147179146,224.1183097,109762.7508,0,-1437241809,161.0984804,498.7425709,143.1327428,0.562580439,0.018961255
508,1.137396617,275251.2,2.044843297,0.573474965,134.9309106,17.24944027,1.744553303,-1.53263E+11,,1.07865E+15,0.98209093,0.017653295,301611.397,-3.9183924,-0.150327247,1.043747183,1.31077E+13,126.0215706,49.17752066,9.462614316,1890,,0.035948937,247.9463995,,670875.4767,32.88803032,-1.194840258,0.290750195,2.170023673,0.326307416,58.07998582,42,2.198599291,5.220678475,-1.32405803,-3.59437E+12,344519.2613,0.446813125,63853176.79,0.304021644,179.8795344,2960316832,-58679.62053,30.54508907,-0.344820009,10.96784598,198593.2418,263700106.4,10.88926167,447220.528,-7.43679E+15,254607.4319,0.867829589,275251.2,111333.4301,11.0770485,0,-104.9226118,-1.873706332,69638553.6,-69166.42802,110.3704871,267677.7233,1075.2,10.5,2.12908E+13,62.6437843,756603.1528,110.9859994,38274.34044,0.015797084,5232705.667,,427108.9641,372.2960333,-0.48666115,0,,-1.19E+16,0.84,-1.024718373,1.52755E+11,0.018615078,-2.63033E+13,0.005344195,2.92437E+11,-67348243275,17203.2,19418084.74,14550.76889,-1.44642E+12,,50.89634151,-1036562.32,162.639987,,0.732649487,345.4723198,50868.80544,0,253660564.8,162.7643019,508.4532224,183.4800225,3.424775052,0.61897917
509,2.038702713,275251.2,1.051825278,0.116402131,180.0697239,5.948641018,0.796982309,,9170.40462,-2.73317E+14,1.036339959,1.943152504,659461.0826,4.620137104,3.80975432,1.046601444,-9.26754E+12,99.5162032,53.27829275,39.69314385,1890,7101.085158,2.024157607,211.524552,482811.4277,780080.2276,,2.26902166,1.654081882,,3.270555254,29.29497125,42,2.769055304,0.284551187,6.952967405,1.80888E+12,40747.70694,1.222027486,-57222769.56,0.174272959,280.0640304,-4279502228,23848.97391,20.33746745,-0.036696089,12.90088735,158024.7241,-281433145.2,,219230.4917,1.22072E+15,24532.92098,0.521926639,275251.2,335854.4711,41.80373894,0,27717.4447,2.729533458,69638553.6,-9979.625783,102.7392412,237768.4014,1075.2,10.5,1.92357E+11,83.97763695,99918.46166,86.25026589,47169.47214,,2514026.775,156843.1942,378573.1134,660.1170314,2.688254167,0,4300.8,-2.48345E+15,0.84,-0.210168917,86986071103,0.616160049,,0.003953119,2.47845E+11,-42931090508,17203.2,-64172996.01,25319.76961,-1.00165E+13,1075.2,44.41950498,975087.8639,144.5776178,111826.7506,-0.211644069,254.1926809,54160.46403,0,-1850123087,246.5003376,383.7605092,91.25621453,0.734527975,1.405277503
510,3.449688882,275251.2,1.05157898,0.146803328,281.2233004,15.08822109,-0.203359237,,,-1.85648E+14,1.030412143,0.057342137,470252.7765,1.888083963,-0.84267016,1.056312228,-3.13434E+13,194.2834825,70.33435849,26.35637481,,172461.0682,0.946858259,378.1436902,187632.8688,811762.5833,39.83324412,0.712282802,1.384312937,1.212278692,0.990951077,94.17917039,42,-1.062738968,0.373073537,1.863449614,1.56085E+12,517381.336,,-89332579.94,0.070472013,81.01800992,-334069782.2,2470.070931,18.27689247,0.240536038,6.035557451,135763.9472,152674116,-50.45540143,287667.5584,-7.32011E+15,281536.2024,0.760211909,275251.2,393050.1464,-41.18645275,0,26701.18414,0.83522354,69638553.6,27149.42357,114.3309069,507787.597,1075.2,10.5,1.17428E+13,110.7045356,79972.65699,50.36453018,70110.40887,1.006621816,-2511809.109,63351.71353,139659.0829,372.3706897,1.918657461,0,4300.8,,0.84,11.17139628,2575569314,0.314680027,-6.55931E+13,0.007296984,5.62334E+11,64493942256,17203.2,-42682358.03,12806.01885,3.48105E+12,,57.57277358,1375352.937,103.0245245,-262631.3798,1.735818203,289.9475795,7541.098999,0,-540170164.3,210.649434,605.5815542,,0.571600876,1.265294563
511,0.769128354,275251.2,1.052155964,0.715155127,263.7611569,11.3837475,-0.886084175,-3.72827E+11,9633.232118,6.18931E+14,,2.647536811,725140.6925,1.904101902,-0.290586552,1.030007085,-2.11479E+12,148.8310846,70.25535102,-6.210589878,1890,84720.3455,,,,235746.7707,35.56841974,-1.282581394,0.100394205,0.217743273,-0.741325162,83.3165411,42,0.812805873,0.733312466,-2.176876367,-3.39458E+12,50524.14036,1.290549949,112983305.8,0.036163924,166.9476618,-784956471.2,106613.6014,23.67994918,-0.105026665,10.23068875,156362.8898,250637377.2,11.48780431,542130.4133,-4.00789E+15,166090.7266,0.05245368,,557324.9766,37.91900027,0,-8860.904165,0.791259653,69638553.6,9735.120422,139.7662137,65320.0144,1075.2,10.5,-1.03759E+12,57.98443282,520908.5354,203.5427567,89491.52451,0.047163809,7113421.611,15278.52442,421890.4966,327.6260612,2.408331996,0,4300.8,-1.15E+16,0.84,4.615226187,-2.1428E+11,5.952974899,-2.06078E+13,-0.001047197,59249356208,-1758389557,17203.2,-48177819.94,9897.462694,-6.95729E+12,1075.2,21.10125001,-3172676.999,65.65880916,886226.1937,-1.2899646,332.9171979,123680.876,0,14637000.03,144.2520973,455.6288069,121.3679108,-0.979852356,0.311885376
512,0.259819377,275251.2,1.051814947,0.298418825,210.2792965,6.69846631,-0.62298038,59233349730,1530.090545,1.61906E+15,1.030056361,4.259171208,741669.5466,-2.104218028,1.585375946,1.014021278,2.18051E+13,117.3809755,108.0048264,22.50232387,1890,174602.1121,2.068666981,234.7723154,,803260.1101,41.4854329,0.682396686,1.66042868,0.358715107,-0.141942482,17.33979748,42,1.241464716,0.120093544,-0.565257946,3.49063E+12,426317.6679,0.934912484,39191092.09,0.097029924,219.8383611,3435798226,40450.65866,15.33750927,0.439841123,11.20477448,120610.1531,356861310.3,51.25726059,441487.6923,8.50976E+14,101345.8534,0.320291612,275251.2,167467.4835,9.419998652,0,-7092.554791,5.366663748,69638553.6,-19960.99802,,310529.0431,1075.2,10.5,-1.21496E+13,110.9945543,709395.8334,106.780618,46978.0232,1.025963171,-78481.35236,144172.4412,527258.6544,179.1779311,1.751720952,0,4300.8,5.56582E+15,0.84,6.65119089,87326567361,0.428310624,,-0.003157629,5.1974E+11,-23465390573,17203.2,2672176.257,18508.45016,-2.59754E+12,1075.2,40.67326003,1903868.725,127.9390124,187206.0258,3.386804955,207.4732307,115393.6509,0,-411228971.6,163.9208698,645.4577013,165.025964,2.542033769,
513,0.446498393,275251.2,1.065882726,0.241633916,266.5667052,9.38157949,-0.157376902,2.40085E+11,41244.26912,-8.43688E+14,1.040757389,0.548024645,370483.3655,3.071872852,-1.260792742,1.035506395,-3.78586E+13,169.6155695,85.17241585,7.323822497,1890,109710.3714,5.914589099,391.1392926,52631.38926,815479.7955,38.66798611,,1.687365082,0.276622284,-0.558997481,79.57733847,42,-1.185168663,0.193226139,0.560940892,1.54112E+12,403930.4016,1.252955889,-57013774.01,0.470260253,195.3068272,195578060.5,-92779.88901,25.33870177,-0.239000794,12.60055879,646.7907369,,9.057057476,709285.3584,-3.8386E+15,,0.164407854,275251.2,510154.2207,-43.97585563,0,56651.28314,0.487388728,69638553.6,-17962.73045,109.479669,486976.6799,,10.5,3.11236E+13,95.96255476,17398.24893,130.9300804,62720.57406,1.032812494,-2156423.044,57872.16065,317584.8992,469.2939815,0.800866064,0,4300.8,-1.06E+16,0.84,10.95478716,87105955618,5.164460951,5.34408E+12,,2.50255E+11,39326469327,17203.2,-33219011.15,,-6.03403E+12,1075.2,41.57828029,-520162.6454,55.7182303,-538008.3633,2.641697669,296.9195949,67231.47925,0,1047139671,157.8625822,402.765882,147.3176868,-6.42790351,0.244070901
514,1.071197821,275251.2,1.051766436,1.507183711,130.2767381,7.027170835,-0.517149505,3.80479E+11,33926.00231,1.51081E+14,1.042030972,5.460498473,717863.1389,-2.283376392,-1.082770068,1.037790018,-1.88161E+13,149.1763968,156.2800615,-0.492165083,1890,63055.85097,4.024997129,449.5116721,115988.8356,227208.0315,32.9376823,-2.123368091,1.560338167,0.120988521,,61.33098924,42,-3.319500557,0.469602922,1.429583494,3.23396E+12,98457.98868,0.197789844,-56378725.54,0.361045731,119.2819592,2960189341,-59952.82104,19.13718016,0.1278332,17.10198694,74235.26364,150152552.1,-25.71842963,74058.65367,3.19499E+15,206573.1273,0.115965371,275251.2,320538.8381,26.61192886,0,-17635.60142,-0.368444955,69638553.6,36151.42126,,161928.1413,1075.2,10.5,-2.76098E+13,56.31563183,686022.2518,68.44746889,24438.12561,1.038195205,3583866.858,122919.1717,284037.6618,382.6429943,2.500101172,0,4300.8,9.13962E+14,0.84,-1.296601449,6874575501,2.004492353,1.57546E+13,0.005829243,1.40575E+12,10020200141,17203.2,70326157.98,5298.770406,-1.94259E+12,1075.2,40.81541867,2879131.891,109.7081584,-174478.8295,0.755699206,393.3401977,93890.11863,0,-597792420.9,261.2351955,358.0266336,131.4743593,1.552876936,
515,0.391477411,275251.2,1.050420441,0.15367221,401.4031331,3.468495684,51.76576641,-83501009625,29476.7942,-2.48033E+14,,0.632383709,601784.7355,1.771802704,-2.64360837,1.037395946,7.85051E+12,178.5516892,95.63245977,4.011668636,1890,34053.29398,-0.024591415,,490456.7037,757285.6564,10.59442084,-3.398360206,0.370286969,0.159664983,-4.176247796,27.82310311,42,4.59065862,0.396328806,2.561324194,-5.56163E+12,193748.1583,,-72615485.18,1.239077133,129.5850047,-4161702706,-18203.47986,10.56797939,0.314330017,6.99167661,5323.366117,-234987767.5,46.67321015,759158.0388,8.16034E+15,168633.1931,0.027092357,275251.2,188492.4679,8.741834048,0,22251.17097,2.22993933,69638553.6,3433.349699,97.44229666,42428.62952,1075.2,10.5,-1.95155E+13,24.02182841,78752.36731,146.617839,57278.41014,,-3028017.308,91736.01229,705393.2036,240.8423707,0.527284721,0,4300.8,6.71071E+15,0.84,-2.263242643,67415886985,0.526122122,-7.0505E+13,0.003773598,,59140673369,17203.2,97078184.98,8916.672652,-6.3014E+12,1075.2,41.19748775,1246197.626,97.82532428,-1219640.537,-0.418378872,205.8810854,119851.6525,0,-211691429.4,232.7826912,447.6391838,208.1926925,-1.510473899,0.661684307
